timestamp,filename,energy,data_type,shape,shape_err,loc,loc_err,scale,scale_err,mean,mean_err,median,median_err,mode,mode_err,fwhm,fwhm_err,peak_tot_count,peak_tot_fit
2025-07-17 14:05:06,ToTdata_datadriven_20250608_104654.h5,16keV,isolated,-2.671954627444576,0.6829877027260011,15.371287224733852,0.1235698995634276,2.49245157304902,0.1805153209327523,13.508765987298814,0.1124166425492131,13.702552566168508,0.0814380100512251,14.141646850850838,0.1413581286289291,3.597497638992854,0.1464697205544009,13.705882352941176,14.142114211421145
2025-07-17 14:05:06,ToTdata_datadriven_20250608_104654.h5,16keV,cropped,-15.067982037105272,11.736731226211536,15.619619469731091,0.1482528412601252,7.375019315813152,0.4769817974480747,9.748121519476328,0.3773382117239137,10.645244533717,0.3165465219613856,14.318648400170169,0.7496722360603661,8.816541532343585,0.5290037727617152,13.705882352941176,14.31813181318132
2025-07-17 14:05:06,ToTdata_datadriven_20250608_104654.h5,16keV,all,-13.677888260205364,7.120049988810605,15.758406075161728,0.1617760041233482,7.341527964543684,0.4638413966858886,9.916306970786234,0.3676315837076645,10.806620712299113,0.3111360579249885,14.366135012380928,0.5194468115290081,8.799747420315487,0.5232341472141968,14.647058823529411,14.366136613661366
2025-07-17 14:24:31,ToTdata_datadriven_20250608_120847.h5,10keV,isolated,-4.061111250487365,0.5226633307283448,11.30588601332733,0.0465361950333284,2.496967722886719,0.0796318963045168,9.371378642443114,0.0535629364086236,9.622253520977068,0.0417280958809062,10.272533568368363,0.0775806019573362,3.3059144762968256,0.0720712060807799,9.76923076923077,10.272127212721273
2025-07-17 14:24:31,ToTdata_datadriven_20250608_120847.h5,10keV,cropped,-9.452040442354637,2.285896744877058,11.420086097000455,0.0633621814222211,4.411492971169848,0.1412176860792463,7.919759138732271,0.1005174324767858,8.444579304890658,0.0840387345117077,10.328744859447772,0.2056412279451387,5.366242986182396,0.1441106309768424,9.76923076923077,10.32853285328533
2025-07-17 14:24:31,ToTdata_datadriven_20250608_120847.h5,10keV,all,-5.836711748620661,0.7554110249161151,11.43407972748274,0.0573358846798174,4.444903295853097,0.1166337549096641,7.938493223113552,0.085345710023918,8.436045015000024,0.0690805156363253,9.9291493235953,0.1244768650274728,5.608094617034435,0.1173994085833354,9.76923076923077,9.92889288928893
2025-07-17 14:26:09,ToTdata_datadriven_20250608_115316.h5,12keV,isolated,-3.43774654068897,0.548389693589272,13.09344160521456,0.0657415659353922,2.500189264823522,0.1073904554732476,11.17797338052767,0.072265086814374,11.409471021165048,0.0551151875159633,11.974415116551787,0.0939859918290813,3.41132517190419,0.0969735456673395,11.733333333333334,11.974297429742974
2025-07-17 14:26:09,ToTdata_datadriven_20250608_115316.h5,12keV,cropped,-9.735111683049478,2.419760098258936,13.268615007132784,0.0978246186501489,5.456701015166041,0.2315902681523618,8.937587181441366,0.1730510031201744,9.588126102520825,0.1458653359936806,11.946141298184717,0.2487110136926647,6.627655310409544,0.2500052670842553,11.733333333333334,11.946294629462946
2025-07-17 14:26:09,ToTdata_datadriven_20250608_115316.h5,12keV,all,-6.941537763188233,1.2817448169834245,13.346441399592075,0.0892867076301694,5.592961572009092,0.1947229968880241,8.929501542321997,0.1449967055373746,9.574046367770617,0.1193383711957841,11.646071254788795,0.2101110795045556,6.943916260997646,0.2021118446046357,11.733333333333334,11.646664666466648
2025-07-17 14:28:28,ToTdata_datadriven_20250608_122428.h5,8keV,isolated,-4.911770422401766,0.8674594537018103,9.492790500133754,0.0440664722169647,2.5520569871413605,0.0810927930990463,7.497476589808741,0.0546585588450115,7.771514978542636,0.0420232965301668,8.537776569364555,0.105083236083559,3.285627497756159,0.0722235532003026,8.727272727272727,8.537753775377539
2025-07-17 14:28:28,ToTdata_datadriven_20250608_122428.h5,8keV,cropped,-7.986182167088031,1.748914299657086,9.544197600674872,0.0297641260245409,3.2620507270799823,0.0606141749884503,6.961625170821593,0.0412094515085308,7.343977823163229,0.0329744812331383,8.639212492238542,0.144179844427856,4.007964311748988,0.0587979338053614,8.727272727272727,8.638763876387639
2025-07-17 14:28:28,ToTdata_datadriven_20250608_122428.h5,8keV,all,-4.67893785059233,0.3989576127183467,9.576864336761684,0.0347822780636439,3.4585644020408988,0.0653672374652693,6.878273888932552,0.0465893668556791,7.244253163225133,0.0365111158198518,8.247555838494124,0.0669349909788304,4.481923379989793,0.0627149568206002,7.818181818181818,8.247724772477248
2025-07-17 14:29:52,ToTdata_datadriven_20250608_125050.h5,7keV,isolated,-3.928075890878893,1.1708071229346273,8.246629841907948,0.1132103844019227,2.4101096311597954,0.19280212600927396,6.383080686500365,0.13298853768098548,6.621765324671848,0.10445057801096358,7.232680143548204,0.1717272422637566,3.2087738767717466,0.18152857777619885,6.909090909090908,7.232623262326233
2025-07-17 14:29:52,ToTdata_datadriven_20250608_125050.h5,7keV,cropped,-3.947060524698198,1.0789488194632209,8.260070165006208,0.10587835220635802,2.5333780209628216,0.1815950069743996,6.300634882654005,0.12534153446243018,6.55206528140868,0.09805929458977353,7.196770751786056,0.1646768600544426,3.3701230884181053,0.17055062710017593,6.909090909090908,7.196619661966197
2025-07-17 14:29:52,ToTdata_datadriven_20250608_125050.h5,7keV,all,-3.199897500476316,0.3255248573338801,8.292432226432425,0.048735654743588944,2.8528927456301876,0.07845955015232982,6.119775616376282,0.05156048284335846,6.372801553904099,0.03829127932948075,6.976021839916263,0.06697172114251727,3.9500897679630356,0.06781060140454752,6.909090909090908,6.975597559755975
