timestamp,filename,energy,data_type,shape,shape_err,loc,loc_err,scale,scale_err,mean,mean_err,median,median_err,mode,mode_err,fwhm,fwhm_err,peak_tot_count,peak_tot_fit
2025-07-17 12:01:29,ToTdata_datadriven_20250608_104654.h5,16keV,isolated,-3.5610670618709226,0.8186526371146634,15.46208074959634,0.0989816639873041,2.843690715485554,0.1650952967549282,13.277638840753491,0.1117230297484111,13.546085129822895,0.0842897418541022,14.209170268997427,0.1524136293722845,3.853612087902981,0.1481371412008165,13.76923076923077,14.20972097209721
2025-07-17 12:01:29,ToTdata_datadriven_20250608_104654.h5,16keV,cropped,-17.587830630916645,42.93779904682832,15.604849179967932,0.1634673142136977,6.740062958571018,0.6619048575129639,10.235728582677885,0.5199234596161905,11.0587457987355,0.4271711197816928,14.547845060186258,1.9871602553613,8.02964767843428,0.7175549347231394,13.76923076923077,14.54815481548155
2025-07-17 12:01:29,ToTdata_datadriven_20250608_104654.h5,16keV,all,-14.504566918086914,14.158045786891046,15.719541730199786,0.1932798726679381,6.710121449722196,0.6261968619473306,10.378318454816402,0.5094608617146059,11.193633589791292,0.4286613835177985,14.5014973399649,0.8302438358133221,8.029651592458018,0.7011566491548479,14.692307692307692,14.5013501350135
2025-07-17 12:04:35,ToTdata_datadriven_20250608_115316.h5,12keV,isolated,-3.949717755957085,0.6060354215786957,13.067897608448751,0.0589514832024726,2.7251289157508194,0.1025576967178978,10.96006754089088,0.0719046560463266,11.23060910796726,0.0553452997452967,11.924494379702924,0.0966157665185457,3.624792920077814,0.0960559604533583,11.75,11.924392439243924
2025-07-17 12:04:35,ToTdata_datadriven_20250608_115316.h5,12keV,cropped,-9.034992616281135,3.716327739006793,13.171401049122766,0.1562824796314952,4.8114135787103525,0.3904116383730655,9.355748616287,0.2928578011366377,9.92615190637367,0.2451719213100605,11.943470880950436,0.3684009691941054,5.86701355867242,0.4179702596003541,11.75,11.943294329432945
2025-07-17 12:04:35,ToTdata_datadriven_20250608_115316.h5,12keV,all,-6.961158343261021,3.0385253489244595,13.211852070174492,0.1652817656497647,4.914530783975192,0.4001735986517944,9.33046849190466,0.305109700790459,9.89705161106257,0.2475177212093935,11.720435394310847,0.4137604598147056,6.100202520829506,0.403934195673616,11.75,11.72007200720072
2025-07-17 12:07:09,ToTdata_datadriven_20250608_120847.h5,10keV,isolated,-4.522740259534285,0.3351577273741095,11.350232567769416,0.0264568363851342,2.6838354735287653,0.0481938990378511,9.259340949690577,0.033177679129644,9.540195022584628,0.0261615645060516,10.299656478709789,0.0470323550710393,3.494736189016237,0.0450479369268656,9.88888888888889,10.2997299729973
2025-07-17 12:07:09,ToTdata_datadriven_20250608_120847.h5,10keV,cropped,-7.776755515952765,3.053287957206124,11.409547162927147,0.1201843391490968,3.7536918643466057,0.2789040804086912,8.438992686035702,0.199232853478476,8.877720481659,0.1642700163664144,10.349643585207392,0.3046512056832273,4.620420319835967,0.2811870369058326,9.88888888888889,10.349334933493347
2025-07-17 12:07:09,ToTdata_datadriven_20250608_120847.h5,10keV,all,-5.115366660861126,1.7183057815636618,11.39656570543212,0.1377755771295198,3.782410815636797,0.2988570718528374,8.434703317772088,0.2157800495246424,8.845419308629465,0.1694267785845562,10.013132787919112,0.2756418080706846,4.844521936062735,0.2841103672905983,9.88888888888889,10.013301330133014
2025-07-17 12:11:11,ToTdata_datadriven_20250608_122428.h5,8keV,isolated,-4.854339814127148,0.7791317865012709,9.504753692767997,0.0418714050476599,2.511253639541255,0.0770272671388275,7.542271005908863,0.051699368377567,7.811008871741063,0.0399223199346345,8.55884756217157,0.0945569948495478,3.2381035632600863,0.0683920965588777,8.777777777777777,8.558955895589559
2025-07-17 12:11:11,ToTdata_datadriven_20250608_122428.h5,8keV,cropped,-7.273953585557302,1.740809202562567,9.555814411879537,0.0393361021994986,3.073943583177272,0.0818702882830618,7.126016248956303,0.0553824875073753,7.482471008903083,0.0439289407580669,8.64900810829504,0.1546917368661506,3.802286428312663,0.0756911525428812,8.777777777777777,8.64936493649365
2025-07-17 12:11:11,ToTdata_datadriven_20250608_122428.h5,8keV,all,-4.629992065438823,0.7244615727704786,9.58307971978549,0.0600412228234292,3.2904501382074365,0.1187418161113697,7.0168536812824085,0.0840482482250056,7.363872930911789,0.0649984496640306,8.311156996142138,0.1152337433372321,4.270334462373126,0.1108908497394124,7.888888888888888,8.31093109310931
2025-07-17 13:23:32,ToTdata_datadriven_20250608_125050.h5,7keV,isolated,-3.8423043347906685,1.3949589891301704,8.279735741581563,0.13282869102667375,2.3130957246842154,0.23157884115770763,6.493651980834597,0.15905081534615947,6.720436923667577,0.12345113461148585,7.296137409700974,0.19761721381433192,3.091388200386321,0.21522612876293876,7.0,7.296429642964297
2025-07-17 13:23:32,ToTdata_datadriven_20250608_125050.h5,7keV,cropped,-3.8101486600812415,1.2479145548945696,8.292744269807736,0.1216789843003976,2.387132975361382,0.21352034643818865,6.4504820057403105,0.14600160619250982,6.68360633394419,0.11254809181122356,7.273567817567301,0.18315635398575983,3.1950552649463813,0.19623517912898736,7.0,7.273227322732273
2025-07-17 13:23:32,ToTdata_datadriven_20250608_125050.h5,7keV,all,-3.0793507674078184,0.4727007129997723,8.307631577189193,0.06920555988194614,2.6655050965700156,0.11658586340055885,6.284852965199231,0.07523022730280138,6.515383889198371,0.054126830860659,7.058530859144377,0.09077680014191519,3.7213683021834356,0.09451363399245252,7.0,7.058805880588059
