timestamp,filename,energy,shape,shape_err,loc,loc_err,scale,scale_err,mean,mean_err,median,median_err,mode,mode_err,fwhm,fwhm_err,peak_tot_count,peak_tot_fit
2025-07-22T14:08:28,thlscan_datadriven_20250608_104734.h5,16keV,-3.7887926676985235,0.05225825559249876,599.8945278157895,0.4372887503497899,-0.18766214752512467,0.013367885795017066,,,,,,,,,,
2025-07-22T14:10:16,thlscan_datadriven_20250608_113454.h5,14keV,3.8043448085529885,0.08781291762615746,623.5273999388825,0.37862110926525316,0.20612356678887594,0.014100935223198632,,,,,,,,,,
2025-07-22T14:11:42,thlscan_datadriven_20250608_115511.h5,12keV,-3.7771266486980903,0.05349168337969129,652.0122307594445,0.3235775661104204,-0.19430507734555924,0.01091021320326147,,,,,,,,,,
2025-07-22T14:12:41,thlscan_datadriven_20250608_121123.h5,10keV,-3.4674629417460188,0.07331824477119535,679.1945300802588,0.35456526963764945,-0.19869177335590615,0.012525404172105233,,,,,,,,,,
2025-07-22T14:13:22,thlscan_datadriven_20250608_122537.h5,8keV,-1.278457196647419,0.0764513814192108,712.880147797349,0.849181312371358,-0.22480340508654648,0.03599579572897358,,,,,,,,,,
